,favorite_count,tweet_id,retweet_count,truncated
1636,3831,684188786104872960,1343,False
1637,2215,684177701129875456,764,False
1638,3265,684147889187209216,1703,False
1639,2176,684122891630342144,539,False
1640,4515,684097758874210310,1621,False
1641,4163,683857920510050305,1262,False
1642,2111,683852578183077888,397,False
1643,2896,683849932751646720,1116,False
1644,2880,683834909291606017,1265,False
1645,3053,683828599284170753,1195,False
1646,3684,683773439333797890,1533,False
1647,7162,683742671509258241,3781,False
1648,8058,683515932363329536,3291,False
1649,3469,683498322573824003,1095,False
1650,2878,683481228088049664,1118,False
1651,2676,683462770029932544,761,False
1652,4290,683449695444799489,1837,False
1653,8356,683391852557561860,2702,False
1654,3238,683357973142474752,1059,False
1655,3162,683142553609318400,1173,False
1656,3736,683111407806746624,1034,False
1657,2361,683098815881154561,736,False
1658,2176,683078886620553216,634,False
1659,2370,683030066213818368,832,False
1660,26239,682962037429899265,15043,False
1661,1953,682808988178739200,210,False
1662,2706,682788441537560576,1258,False
1663,1674,682750546109968385,494,False
1664,1440,682697186228989953,397,False
1665,3326,682662431982772225,1207,False
1666,2266,682638830361513985,675,False
1667,3769,682429480204398592,1320,False
1668,8319,682406705142087680,2019,False
1669,2441,682393905736888321,773,False
1670,1828,682389078323662849,518,False
1671,3389,682303737705140231,1135,False
1672,4578,682259524040966145,1375,False
1673,3566,682242692827447297,1341,False
1674,20108,682088079302213632,11271,False
1675,5442,682059653698686977,1915,False
1676,3525,682047327939461121,1088,False
1677,7223,682032003584274432,2294,False
1678,3464,682003177596559360,1722,False
1679,3043,681981167097122816,1161,False
1680,2706,681891461017812993,951,False
1681,14010,681694085539872773,4581,False
1682,1923,681679526984871937,499,False
1683,2903,681654059175129088,1045,False
1684,2100,681610798867845120,533,False
1685,3893,681579835668455424,1489,False
1686,15749,681523177663676416,6620,False
1687,1803,681340665377193984,313,False
1688,10202,681339448655802368,4598,False
1689,2918,681320187870711809,863,False
1690,4347,681302363064414209,2072,False
1691,3490,681297372102656000,1091,False
1692,3520,681281657291280384,1258,False
1693,1597,681261549936340994,308,False
1694,1645,681242418453299201,624,False
1695,2629,681231109724700672,540,False
1696,4077,681193455364796417,1691,False
1697,2665,680970795137544192,749,False
1698,4986,680959110691590145,2243,False
1699,3544,680940246314430465,1225,False
1700,2285,680934982542561280,497,False
1701,2609,680913438424612864,705,False
1702,1945,680889648562991104,418,False
1703,3766,680836378243002368,1513,False
1704,2370,680805554198020098,751,False
1705,2600,680801747103793152,925,False
1706,3134,680798457301471234,1182,False
1707,2906,680609293079592961,816,False
1708,3939,680583894916304897,1514,False
1709,4639,680497766108381184,2162,False
1710,1879,680494726643068929,542,False
1711,2778,680473011644985345,844,False
1712,1583,680440374763077632,564,False
1713,1598,680221482581123072,329,False
1714,3115,680206703334408192,1323,False
1715,2356,680191257256136705,577,False
1716,4263,680176173301628928,1760,False
1717,2538,680161097740095489,828,False
1718,3955,680145970311643136,1972,False
1719,2519,680130881361686529,1078,False
1720,2972,680115823365742593,1028,False
1721,3891,680100725817409536,1554,False
1722,13959,680085611152338944,10034,False
1723,2818,680070545539371008,994,False
1724,18278,680055455951884288,8067,False
1725,2155,679877062409191424,726,False
1726,2365,679872969355714560,749,False
1727,2678,679862121895714818,706,False
1728,3143,679854723806179328,1402,False
1729,2593,679844490799091713,887,False
1730,39726,679828447187857408,15839,False
1731,3390,679777920601223168,1281,False
1732,2311,679736210798047232,918,False
1733,2367,679729593985699840,937,False
1734,1817,679722016581222400,539,False
1735,5208,679530280114372609,2347,False
1736,2892,679527802031484928,823,False
1737,3711,679511351870550016,1461,False
1738,3484,679503373272485890,1673,False
1739,2304,679475951516934144,728,False
1740,34856,679462823135686656,21324,False
1741,2594,679405845277462528,1364,False
1742,23568,679158373988876288,9193,False
1743,3028,679148763231985668,1163,False
1744,3253,679132435750195208,1314,False
1745,6514,679111216690831360,2893,False
1746,18712,679062614270468097,9299,False
1747,2460,679047485189439488,781,False
1748,3075,679001094530465792,1378,False
1749,2537,678991772295516161,1333,False
1750,1796,678969228704284672,528,False
1751,2810,678800283649069056,1018,False
1752,3804,678798276842360832,1350,False
1753,3037,678774928607469569,1043,False
1754,3864,678767140346941444,1553,False
1755,1788,678764513869611008,544,False
1756,7802,678755239630127104,3741,False
1757,4099,678740035362037760,1926,False
1758,6082,678708137298427904,2753,False
1759,3155,678675843183484930,1680,False
1760,2250,678643457146150913,489,False
1761,4358,678446151570427904,1785,False
1762,5916,678424312106393600,2880,False
1763,4640,678410210315247616,2072,False
1764,61794,678399652199309312,30742,False
1765,1731,678396796259975168,478,False
1766,2044,678389028614488064,473,False
1767,2655,678380236862578688,1020,False
1768,1896,678341075375947776,612,False
1769,1427,678334497360859136,304,False
1770,12531,678278586130948096,6857,False
1771,1726,678255464182861824,418,False
1772,2095,678023323247357953,439,False
1773,15018,678021115718029313,7148,False
1774,3701,677961670166224897,1879,False
1775,1476,677918531514703872,463,False
1776,5275,677895101218201600,2384,False
1777,3323,677716515794329600,1104,False
1778,3689,677700003327029250,1622,False
1779,1332,677698403548192770,363,False
1780,2681,677687604918272002,950,False
1781,3603,677673981332312066,1677,False
1782,2134,677662372920729601,1101,False
1783,2040,677644091929329666,886,False
1784,2322,677573743309385728,819,False
1785,1409,677565715327688705,513,False
1786,2665,677557565589463040,1322,False
1787,7568,677547928504967168,4076,False
1788,1161,677530072887205888,250,False
1789,3328,677335745548390400,2017,False
1790,1477,677334615166730240,328,False
1791,1189,677331501395156992,265,False
1792,3938,677328882937298944,1693,False
1793,1799,677314812125323265,611,False
1794,1362,677301033169788928,471,False
1795,2164,677269281705472000,790,False
1796,3837,677228873407442944,1840,False
1797,2981,677187300187611136,1033,False
1798,3015,676975532580409345,1203,False
1799,2395,676957860086095872,907,False
1800,1413,676949632774234114,448,False
1801,2354,676948236477857792,980,False
1802,1844,676946864479084545,426,False
1803,2261,676942428000112642,855,False
1804,13809,676936541936185344,5515,False
1805,3231,676916996760600576,2002,False
1806,2426,676897532954456065,817,False
1807,2294,676864501615042560,808,False
1808,25124,676821958043033607,17605,False
1809,1957,676819651066732545,741,False
1810,1536,676811746707918848,469,False
1811,5405,676776431406465024,2249,False
1812,3149,676617503762681856,1108,False
1813,1183,676613908052996102,219,False
1814,2039,676606785097199616,490,False
1815,1280,676603393314578432,440,False
1816,4954,676593408224403456,2410,False
1817,1001,676590572941893632,142,False
1818,2533,676588346097852417,896,False
1819,1310,676582956622721024,312,False
1820,2807,676575501977128964,1254,False
1821,2025,676533798876651520,621,False
1822,1641,676496375194980353,602,False
1823,12616,676470639084101634,5224,False
1824,1863,676440007570247681,748,False
1825,1526,676430933382295552,385,False
1826,2243,676263575653122048,609,False
1827,1335,676237365392908289,331,False
1828,67100,676219687039057920,31989,False
1829,1881,676215927814406144,661,False
1830,2478,676191832485810177,1145,False
1831,2077,676146341966438401,744,False
1832,2335,676121918416756736,1297,False
1833,3042,676101918813499392,1284,False
1834,3279,676098748976615425,1623,False
1835,1431,676089483918516224,483,False
1836,1774,675898130735476737,653,False
1837,2297,675891555769696257,976,False
1838,2581,675888385639251968,1067,False
1839,4531,675878199931371520,1570,False
1840,1783,675870721063669760,632,False
1841,2927,675853064436391936,1460,False
1842,1027,675849018447167488,172,False
1843,2477,675845657354215424,1000,False
1844,1652,675822767435051008,591,False
1845,1140,675820929667219457,260,False
1846,11101,675798442703122432,3787,False
1847,1750,675781562965868544,537,False
1848,1257,675740360753160193,388,False
1849,2046,675710890956750848,928,False
1850,2154,675707330206547968,771,False
1851,693,675706639471788032,106,False
1852,1953,675534494439489536,470,False
1853,1276,675531475945709568,428,False
1854,1122,675522403582218240,316,False
1855,1414,675517828909424640,507,False
1856,18482,675501075957489664,6485,False
1857,3397,675497103322386432,1443,False
1858,1406,675489971617296384,672,False
1859,1985,675483430902214656,1081,False
1860,1623,675432746517426176,627,False
1861,1838,675372240448454658,563,False
1862,1136,675362609739206656,262,False
1863,35178,675354435921575936,18963,False
1864,4237,675349384339542016,2532,False
1865,3007,675334060156301312,1436,False
1866,3920,675166823650848770,1795,False
1867,6072,675153376133427200,2734,False
1868,4037,675149409102012420,1878,False
1869,1026,675147105808306176,273,False
1870,1300,675146535592706048,349,False
1871,2305,675145476954566656,1011,False
1872,1398,675135153782571009,542,False
1873,2120,675113801096802304,877,False
1874,1042,675111688094527488,283,False
1875,3006,675109292475830276,1259,False
1876,1141,675047298674663426,366,False
1877,2918,675015141583413248,1335,False
1878,1057,675006312288268288,252,False
1879,1672,675003128568291329,517,False
1880,2433,674999807681908736,1232,False
1881,934,674805413498527744,391,False
1882,3240,674800520222154752,949,False
1883,2697,674793399141146624,1225,False
1884,1180,674790488185167872,278,False
1885,871,674788554665512960,230,False
1886,2169,674781762103414784,1335,False
1887,1213,674774481756377088,532,False
1888,1981,674767892831932416,883,False
1889,852,674764817387900928,263,False
1890,1456,674754018082705410,488,False
1891,1580,674752233200820224,516,False
1892,1514,674743008475090944,607,False
1893,527,674742531037511680,55,False
1894,1194,674739953134403584,437,False
1895,693,674737130913071104,103,False
1896,1237,674690135443775488,510,False
1897,1751,674670581682434048,729,False
1898,994,674664755118911488,276,False
1899,1533,674646392044941312,557,False
1900,1111,674644256330530816,311,False
1901,1806,674638615994089473,650,False
1902,1617,674632714662858753,637,False
1903,1013,674606911342424069,115,False
1904,6676,674468880899788800,2275,False
1905,1137,674447403907457024,393,False
1906,1198,674436901579923456,426,False
1907,1536,674422304705744896,592,False
1908,731,674416750885273600,157,False
1909,1289,674410619106390016,515,False
1910,1607,674394782723014656,635,False
1911,931,674372068062928900,346,False
1912,602,674330906434379776,83,False
1913,1516,674318007229923329,570,False
1914,12129,674307341513269249,7641,False
1915,15817,674291837063053312,6533,False
1916,1682,674271431610523648,800,False
1917,961,674269164442398721,255,False
1918,1766,674265582246694913,936,False
1919,1391,674262580978937856,498,False
1920,1581,674255168825880576,619,False
1921,804,674082852460433408,186,False
1922,1047,674075285688614912,316,False
1923,6769,674063288070742018,2450,False
1924,3576,674053186244734976,1441,False
1925,1564,674051556661161984,530,False
1926,1520,674045139690631169,710,False
1927,772,674042553264685056,142,False
1928,1176,674038233588723717,456,False
1929,906,674036086168010753,240,False
1930,1914,674024893172875264,1360,False
1931,1208,674019345211760640,340,False
1932,1676,674014384960745472,714,False
1933,1297,674008982932058114,393,False
1934,2091,673956914389192708,1069,False
1935,1251,673919437611909120,401,False
1936,3406,673906403526995968,1799,False
1937,994,673887867907739649,274,False
1938,3289,673716320723169284,843,False
1939,3815,673715861853720576,2303,False
1940,1114,673711475735838725,325,False
1941,908,673709992831262724,306,False
1942,1153,673708611235921920,315,False
1943,1177,673707060090052608,434,False
1944,1337,673705679337693185,439,False
1945,1532,673700254269775872,638,False
1946,4067,673697980713705472,2165,False
1947,1855,673689733134946305,700,False
1948,1325,673688752737402881,534,False
1949,1544,673686845050527744,479,False
1950,1460,673680198160809984,521,False
1951,1339,673662677122719744,397,False
1952,769,673656262056419329,265,False
1953,1194,673636718965334016,404,False
1954,1691,673612854080196609,802,False
1955,1273,673583129559498752,403,False
1956,882,673580926094458881,297,False
1957,1482,673576835670777856,613,False
1958,1088,673363615379013632,338,False
1959,1558,673359818736984064,728,False
1960,1606,673355879178194945,652,False
1961,1761,673352124999274496,597,False
1962,784,673350198937153538,229,False
1963,2700,673345638550134785,1422,False
1964,1038,673343217010679808,289,False
1965,1362,673342308415348736,649,False
1966,14441,673320132811366400,8705,False
1967,924,673317986296586240,293,False
1968,8046,673295268553605120,3484,False
1969,1134,673270968295534593,400,False
1970,1510,673240798075449344,798,False
1971,2410,673213039743795200,929,False
1972,1822,673148804208660480,688,False
1973,2092,672997845381865473,786,False
1974,1001,672995267319328768,328,False
1975,1039,672988786805112832,314,False
1976,1338,672984142909456390,593,False
1977,1930,672980819271634944,1079,False
1978,1813,672975131468300288,1015,False
1979,1019,672970152493887488,391,False
1980,1405,672968025906282496,602,False
1981,1530,672964561327235073,701,False
1982,1452,672902681409806336,550,False
1983,944,672898206762672129,459,False
1984,1661,672884426393653248,897,False
1985,1096,672877615439593473,405,False
1986,1398,672834301050937345,623,False
1987,1343,672828477930868736,533,False
1988,1032,672640509974827008,348,False
1989,1377,672622327801233409,542,False
1990,1302,672614745925664768,644,False
1991,1180,672609152938721280,424,False
1992,1188,672604026190569472,445,False
1993,1411,672594978741354496,661,False
1994,1014,672591762242805761,367,False
1995,782,672591271085670400,207,False
1996,1089,672538107540070400,404,False
1997,696,672523490734551040,189,False
1998,1187,672488522314567680,482,False
1999,1221,672482722825261057,665,False
2000,757,672481316919734272,137,False
2001,1529,672475084225949696,770,False
2002,1447,672466075045466113,598,False
2003,6888,672272411274932228,3677,False
2004,1588,672267570918129665,666,False
2005,1212,672264251789176834,383,False
2006,2999,672256522047614977,1699,False
2007,1515,672254177670729728,800,False
2008,1833,672248013293752320,656,False
2009,733,672245253877968896,169,False
2010,953,672239279297454080,347,False
2011,1956,672231046314901505,1089,False
2012,833,672222792075620352,231,False
2013,2414,672205392827572224,1270,False
2014,1074,672169685991993344,408,False
2015,918,672160042234327040,395,False
2016,1876,672139350159835138,792,False
2017,2578,672125275208069120,1253,False
2018,1063,672095186491711488,395,False
2019,1003,672082170312290304,402,False
2020,1389,672068090318987265,564,False
2021,9016,671896809300709376,4519,False
2022,1415,671891728106971137,618,False
2023,3693,671882082306625538,1488,False
2024,1507,671879137494245376,748,False
2025,1330,671874878652489728,601,False
2026,1191,671866342182637568,548,False
2027,977,671855973984772097,502,False
2028,7527,671789708968640512,3811,False
2029,1269,671768281401958400,572,False
2030,1788,671763349865160704,999,False
2031,1430,671744970634719232,841,False
2032,779,671743150407421952,248,False
2033,1534,671735591348891648,819,False
2034,9119,671729906628341761,4795,False
2035,13679,671561002136281088,7931,False
2036,967,671550332464455680,229,False
2037,1444,671547767500775424,658,False
2038,2126,671544874165002241,1145,False
2039,1166,671542985629241344,616,False
2040,993,671538301157904385,436,False
2041,1253,671536543010570240,441,False
2042,1092,671533943490011136,631,False
2043,896,671528761649688577,280,False
2044,1499,671520732782923777,582,False
2045,1010,671518598289059840,319,False
2046,1734,671511350426865664,791,False
2047,7495,671504605491109889,3866,False
2048,980,671497587707535361,481,False
2049,1073,671488513339211776,516,False
2050,621,671486386088865792,226,False
2051,806,671485057807351808,253,False
2052,1513,671390180817915904,805,False
2053,1193,671362598324076544,325,False
2054,426,671357843010908160,157,False
2055,508,671355857343524864,119,False
2056,1031,671347597085433856,476,False
2057,788,671186162933985280,241,False
2058,1193,671182547775299584,378,False
2059,931,671166507850801152,390,False
2060,1763,671163268581498880,1198,False
2061,401,671159727754231808,89,False
2062,769,671154572044468225,241,False
2063,714,671151324042559489,166,False
2064,713,671147085991960577,254,False
2065,1246,671141549288370177,713,False
2066,996,671138694582165504,448,False
2067,796,671134062904504320,212,False
2068,3729,671122204919246848,2763,False
2069,1436,671115716440031232,842,False
2070,1225,671109016219725825,478,False
2071,1175,670995969505435648,317,False
2072,7989,670842764863651840,4324,False
2073,634,670840546554966016,213,False
2074,1189,670838202509447168,758,False
2075,474,670833812859932673,135,False
2076,780,670832455012716544,242,False
2077,5961,670826280409919488,4485,False
2078,824,670823764196741120,205,False
2079,647,670822709593571328,105,False
2080,3410,670815497391357952,1708,False
2081,1202,670811965569282048,295,False
2082,1234,670807719151067136,546,False
2083,2098,670804601705242624,1035,False
2084,362,670803562457407488,95,False
2085,780,670797304698376195,262,False
2086,889,670792680469889025,298,False
2087,700,670789397210615808,255,False
2088,640,670786190031921152,218,False
2089,872,670783437142401025,431,False
2090,1691,670782429121134593,863,False
2091,831,670780561024270336,317,False
2092,345,670778058496974848,77,False
2093,1154,670764103623966721,466,False
2094,475,670755717859713024,123,False
2095,1030,670733412878163972,558,False
2096,887,670727704916926465,403,False
2097,1301,670717338665226240,547,False
2098,814,670704688707301377,405,False
2099,632,670691627984359425,266,False
2100,799,670679630144274432,315,False
2101,267,670676092097810432,45,False
2102,11452,670668383499735048,5537,False
2103,1635,670474236058800128,835,False
2104,375,670468609693655041,90,False
2105,1048,670465786746662913,608,False
2106,580,670452855871037440,225,False
2107,1264,670449342516494336,729,False
2108,7120,670444955656130560,2153,False
2109,690,670442337873600512,213,False
2110,1127,670435821946826752,570,False
2111,1501,670434127938719744,708,False
2112,345,670433248821026816,122,False
2113,1484,670428280563085312,694,False
2114,551,670427002554466305,179,False
2115,1415,670421925039075328,709,False
2116,668,670420569653809152,342,False
2117,604,670417414769758208,350,False
2118,2176,670411370698022913,991,False
2119,600,670408998013820928,249,False
2120,460,670403879788544000,173,False
2121,593,670385711116361728,234,False
2122,785,670374371102445568,295,False
2123,344,670361874861563904,71,False
2124,451,670338931251150849,122,False
2125,4110,670319130621435904,1359,False
2126,452,670303360680108032,151,False
2127,750,670290420111441920,315,False
2128,1106,670093938074779648,365,False
2129,740,670086499208155136,275,False
2130,2390,670079681849372674,1373,False
2131,1674,670073503555706880,874,False
2132,676,670069087419133954,278,False
2133,822,670061506722140161,373,False
2134,716,670055038660800512,357,False
2135,684,670046952931721218,191,False
2136,801,670040295598354432,118,False
2137,625,670037189829525505,306,False
2138,352,670003130994700288,100,False
2139,344,669993076832759809,92,False
2140,471,669972011175813120,175,False
2141,317,669970042633789440,65,False
2142,536,669942763794931712,183,False
2143,400,669926384437997569,115,False
2144,250,669923323644657664,64,False
2145,858,669753178989142016,431,False
2146,289,669749430875258880,71,False
2147,551,669684865554620416,99,False
2148,412,669683899023405056,119,False
2149,375,669682095984410625,146,False
2150,712,669680153564442624,311,False
2151,860,669661792646373376,482,False
2152,3769,669625907762618368,1963,False
2153,1006,669603084620980224,401,False
2154,550,669597912108789760,163,False
2155,1587,669583744538451968,1017,False
2156,467,669573570759163904,156,False
2157,1684,669571471778410496,1085,False
2158,248,669567591774625800,61,False
2159,413,669564461267722241,133,False
2160,383,669393256313184256,83,False
2161,1425,669375718304980992,792,False
2162,524,669371483794317312,196,False
2163,485,669367896104181761,172,False
2164,669,669363888236994561,252,False
2165,390,669359674819481600,134,False
2166,2889,669354382627049472,1390,False
2167,687,669353438988365824,281,False
2168,474,669351434509529089,207,False
2169,1081,669328503091937280,452,False
2170,610,669327207240699904,127,False
2171,525,669324657376567296,223,False
2172,958,669216679721873412,422,False
2173,468,669214165781868544,183,False
2174,1074,669203728096960512,522,False
2175,698,669037058363662336,336,False
2176,785,669015743032369152,403,False
2177,610,669006782128353280,269,False
2178,22118,669000397445533696,6965,False
2179,468,668994913074286592,254,False
2180,802,668992363537309700,381,False
2181,726,668989615043424256,356,False
2182,961,668988183816871936,516,False
2183,578,668986018524233728,183,False
2184,573,668981893510119424,340,False
2185,842,668979806671884288,382,False
2186,1386,668975677807423489,641,False
2187,161,668967877119254528,25,False
2188,757,668960084974809088,263,False
2189,300,668955713004314625,77,False
2190,284,668932921458302977,63,False
2191,338,668902994700836864,107,False
2192,422,668892474547511297,164,False
2193,566,668872652652679168,322,False
2194,479,668852170888998912,184,False
2195,467,668826086256599040,150,False
2196,610,668815180734689280,291,False
2197,749,668779399630725120,409,False
2198,562,668655139528511488,233,False
2199,962,668645506898350081,588,False
2200,939,668643542311546881,576,False
2201,1145,668641109086707712,573,False
2202,1114,668636665813057536,528,False
2203,3024,668633411083464705,1788,False
2204,763,668631377374486528,349,False
2205,341,668627278264475648,123,False
2206,417,668625577880875008,140,False
2207,1551,668623201287675904,851,False
2208,211,668620235289837568,45,False
2209,654,668614819948453888,341,False
2210,1760,668587383441514497,1174,False
2211,265,668567822092664832,62,False
2212,561,668544745690562560,250,False
2213,497,668542336805281792,231,False
2214,265,668537837512433665,79,False
2215,496,668528771708952576,242,False
2216,345,668507509523615744,116,False
2217,436,668496999348633600,146,False
2218,453,668484198282485761,253,False
2219,491,668480044826800133,162,False
2220,936,668466899341221888,560,False
2221,656,668297328638447616,319,False
2222,264,668291999406125056,34,False
2223,535,668286279830867968,149,False
2224,886,668274247790391296,248,False
2225,592,668268907921326080,261,False
2226,1385,668256321989451776,667,False
2227,1056,668248472370458624,523,False
2228,6614,668237644992782336,3100,False
2229,323,668226093875376128,115,False
2230,537,668221241640230912,215,False
2231,586,668204964695683073,206,False
2232,696,668190681446379520,210,False
2233,525,668171859951755264,208,False
2234,522,668154635664932864,336,False
2235,592,668142349051129856,306,False
2236,709,668113020489474048,265,False
2237,1356,667937095915278337,866,False
2238,318,667924896115245057,119,False
2239,222,667915453470232577,59,False
2240,523,667911425562669056,329,False
2241,905,667902449697558528,396,False
2242,2011,667886921285246976,1180,False
2243,868,667885044254572545,530,False
2244,409,667878741721415682,127,False
2245,667,667873844930215936,440,False
2246,3172,667866724293877760,1110,False
2247,253,667861340749471744,86,False
2248,303,667832474953625600,68,False
2249,1111,667806454573760512,535,False
2250,346,667801013445750784,101,False
2251,736,667793409583771648,358,False
2252,434,667782464991965184,261,False
2253,243,667773195014021121,61,False
2254,476,667766675769573376,243,False
2255,398,667728196545200128,162,False
2256,517,667724302356258817,341,False
2257,0,667550904950915073,37,False
2258,0,667550882905632768,34,False
2259,6138,667549055577362432,2454,False
2260,355,667546741521195010,138,False
2261,917,667544320556335104,568,False
2262,220,667538891197542400,72,False
2263,866,667534815156183040,576,False
2264,501,667530908589760512,264,False
2265,1798,667524857454854144,1198,False
2266,389,667517642048163840,203,False
2267,7148,667509364010450944,2272,False
2268,563,667502640335572993,231,False
2269,565,667495797102141441,294,False
2270,559,667491009379606528,242,False
2271,273,667470559035432960,102,False
2272,203,667455448082227200,66,False
2273,327,667453023279554560,96,False
2274,833,667443425659232256,620,False
2275,483,667437278097252352,257,False
2276,326,667435689202614272,89,False
2277,489,667405339315146752,234,False
2278,211,667393430834667520,60,False
2279,385,667369227918143488,173,False
2280,516,667211855547486208,258,False
2281,658,667200525029539841,282,False
2282,414,667192066997374976,115,False
2283,784,667188689915760640,449,False
2284,15075,667182792070062081,6618,False
2285,200,667177989038297088,58,False
2286,640,667176164155375616,484,False
2287,262,667174963120574464,88,False
2288,235,667171260800061440,97,False
2289,2819,667165590075940865,1241,False
2290,268,667160273090932737,66,False
2291,49720,667152164079423490,18285,False
2292,4851,667138269671505920,2387,False
2293,346,667119796878725120,135,False
2294,349,667090893657276420,132,False
2295,425,667073648344346624,134,False
2296,88,667070482143944705,14,False
2297,175,667065535570550784,51,False
2298,227,667062181243039745,57,False
2299,198,667044094246576128,54,False
2300,471,667012601033924608,237,False
2301,258,666996132027977728,102,False
2302,2679,666983947667116034,1040,False
2303,857,666837028449972224,584,False
2304,222,666835007768551424,83,False
2305,266,666826780179869698,105,False
2306,540,666817836334096384,267,False
2307,250,666804364988780544,95,False
2308,800,666786068205871104,521,False
2309,404,666781792255496192,211,False
2310,368,666776908487630848,186,False
2311,244,666739327293083650,71,False
2312,449,666701168228331520,234,False
2313,196,666691418707132416,51,False
2314,923,666649482315059201,608,False
2315,238,666644823164719104,88,False
2316,545,666454714377183233,223,False
2317,107,666447344410484738,23,False
2318,131,666437273139982337,52,False
2319,170,666435652385423360,54,False
2320,330,666430724426358785,204,False
2321,171,666428276349472768,90,False
2322,327,666421158376562688,118,False
2323,129,666418789513326592,48,False
2324,459,666411507551481857,339,False
2325,113,666407126856765440,44,False
2326,172,666396247373291520,92,False
2327,194,666373753744588802,100,False
2328,804,666362758909284353,595,False
2329,229,666353288456101888,77,False
2330,307,666345417576210432,146,False
2331,204,666337882303524864,96,False
2332,522,666293911632134144,368,False
2333,152,666287406224695296,71,False
2334,184,666273097616637952,82,False
2335,108,666268910803644416,37,False
2336,14765,666104133288665088,6871,False
2337,81,666102155909144576,16,False
2338,164,666099513787052032,73,False
2339,169,666094000022159362,79,False
2340,121,666082916733198337,47,False
2341,335,666073100786774016,174,False
2342,154,666071193221509120,67,False
2343,496,666063827256086533,232,False
2344,115,666058600524156928,61,False
2345,304,666057090499244032,146,False
2346,448,666055525042405380,261,False
2347,1253,666051853826850816,879,False
2348,136,666050758794694657,60,False
2349,111,666049248165822465,41,False
2350,311,666044226329800704,147,False
2351,128,666033412701032449,47,False
2352,132,666029285002620928,48,False
2353,2535,666020888022790149,532,False
